Rep,TP,TN,FP,FN,Precision,Recall
CLUSTERS_8_REP_1,57562,1332708,54,72578276,0.999063,0.000792
CLUSTERS_8_REP_1,57762,1332708,54,72578076,0.999066,0.000795
CLUSTERS_8_REP_1,57778,1332708,54,72578060,0.999066,0.000795
CLUSTERS_8_REP_1,57712,1332708,54,72578126,0.999065,0.000795
CLUSTERS_8_REP_1,57836,1332708,54,72578002,0.999067,0.000796
CLUSTERS_8_REP_1,58036,1332708,54,72577802,0.99907,0.000799
CLUSTERS_8_REP_1,58280,1332708,54,72577558,0.999074,0.000802
CLUSTERS_8_REP_1,58402,1332708,54,72577436,0.999076,0.000804
CLUSTERS_8_REP_1,58620,1332708,54,72577218,0.99908,0.000807
CLUSTERS_8_REP_1,58474,1332708,54,72577364,0.999077,0.000805
CLUSTERS_8_REP_1,58578,1332708,54,72577260,0.999079,0.000806
CLUSTERS_8_REP_1,58858,1332708,54,72576980,0.999083,0.00081
CLUSTERS_8_REP_1,58902,1332704,58,72576936,0.999016,0.000811
CLUSTERS_8_REP_1,58944,1332704,58,72576894,0.999017,0.000812
CLUSTERS_8_REP_1,59168,1332704,58,72576670,0.999021,0.000815
CLUSTERS_8_REP_1,59354,1332704,58,72576484,0.999024,0.000817
CLUSTERS_8_REP_1,59470,1332704,58,72576368,0.999026,0.000819
CLUSTERS_8_REP_1,59414,1332704,58,72576424,0.999025,0.000818
CLUSTERS_8_REP_1,59698,1332704,58,72576140,0.999029,0.000822
CLUSTERS_8_REP_1,59714,1332704,58,72576124,0.99903,0.000822
CLUSTERS_8_REP_1,59880,1332704,58,72575958,0.999032,0.000824
CLUSTERS_8_REP_1,59924,1332704,58,72575914,0.999033,0.000825
CLUSTERS_8_REP_1,59938,1332704,58,72575900,0.999033,0.000825
CLUSTERS_8_REP_1,59982,1332704,58,72575856,0.999034,0.000826
CLUSTERS_8_REP_1,59980,1332704,58,72575858,0.999034,0.000826
CLUSTERS_8_REP_1,60106,1332704,58,72575732,0.999036,0.000827
CLUSTERS_8_REP_1,60238,1332704,58,72575600,0.999038,0.000829
CLUSTERS_8_REP_1,60364,1332704,58,72575474,0.99904,0.000831
CLUSTERS_8_REP_1,60210,1332704,58,72575628,0.999038,0.000829
CLUSTERS_8_REP_1,60376,1332704,58,72575462,0.99904,0.000831
CLUSTERS_8_REP_1,60538,1332704,58,72575300,0.999043,0.000833
CLUSTERS_8_REP_1,60576,1332704,58,72575262,0.999043,0.000834
CLUSTERS_8_REP_1,60662,1332704,58,72575176,0.999045,0.000835
CLUSTERS_8_REP_1,60704,1332704,58,72575134,0.999045,0.000836
CLUSTERS_8_REP_1,60572,1332704,58,72575266,0.999043,0.000834
CLUSTERS_8_REP_1,60704,1332704,58,72575134,0.999045,0.000836
CLUSTERS_8_REP_1,60712,1332708,54,72575126,0.999111,0.000836
CLUSTERS_8_REP_1,60742,1332708,54,72575096,0.999112,0.000836
CLUSTERS_8_REP_1,60762,1332708,54,72575076,0.999112,0.000837
CLUSTERS_8_REP_1,60762,1332708,54,72575076,0.999112,0.000837
CLUSTERS_8_REP_1,60852,1332708,54,72574986,0.999113,0.000838
CLUSTERS_8_REP_1,60972,1332708,54,72574866,0.999115,0.000839
CLUSTERS_8_REP_1,61034,1332708,54,72574804,0.999116,0.00084
CLUSTERS_8_REP_1,61174,1332708,54,72574664,0.999118,0.000842
CLUSTERS_8_REP_1,61324,1332708,54,72574514,0.99912,0.000844
CLUSTERS_8_REP_1,61482,1332708,54,72574356,0.999122,0.000846
CLUSTERS_8_REP_1,61684,1332708,54,72574154,0.999125,0.000849
CLUSTERS_8_REP_1,61966,1332704,58,72573872,0.999065,0.000853
CLUSTERS_8_REP_1,62142,1332704,58,72573696,0.999068,0.000856
CLUSTERS_8_REP_1,62252,1332704,58,72573586,0.999069,0.000857
CLUSTERS_8_REP_1,62384,1332704,58,72573454,0.999071,0.000859
CLUSTERS_8_REP_1,62448,1332704,58,72573390,0.999072,0.00086
CLUSTERS_8_REP_1,62382,1332704,58,72573456,0.999071,0.000859
CLUSTERS_8_REP_1,62592,1332704,58,72573246,0.999074,0.000862
CLUSTERS_8_REP_1,62796,1332704,58,72573042,0.999077,0.000865
CLUSTERS_8_REP_1,62786,1332704,58,72573052,0.999077,0.000864
CLUSTERS_8_REP_1,62724,1332704,58,72573114,0.999076,0.000864
CLUSTERS_8_REP_1,62908,1332704,58,72572930,0.999079,0.000866
CLUSTERS_8_REP_1,62874,1332704,58,72572964,0.999078,0.000866
CLUSTERS_8_REP_1,62892,1332708,54,72572946,0.999142,0.000866
CLUSTERS_8_REP_1,63066,1332708,54,72572772,0.999144,0.000868
CLUSTERS_8_REP_1,63322,1332708,54,72572516,0.999148,0.000872
CLUSTERS_8_REP_1,63458,1332708,54,72572380,0.99915,0.000874
CLUSTERS_8_REP_1,63488,1332708,54,72572350,0.99915,0.000874
CLUSTERS_8_REP_1,63642,1332708,54,72572196,0.999152,0.000876
CLUSTERS_8_REP_1,63542,1332708,54,72572296,0.999151,0.000875
CLUSTERS_8_REP_1,63750,1332708,54,72572088,0.999154,0.000878
CLUSTERS_8_REP_1,64082,1332708,54,72571756,0.999158,0.000882
CLUSTERS_8_REP_1,64164,1332708,54,72571674,0.999159,0.000883
CLUSTERS_8_REP_1,64214,1332708,54,72571624,0.99916,0.000884
CLUSTERS_8_REP_1,64364,1332708,54,72571474,0.999162,0.000886
CLUSTERS_8_REP_1,64476,1332708,54,72571362,0.999163,0.000888
CLUSTERS_8_REP_1,64698,1332708,54,72571140,0.999166,0.000891
CLUSTERS_8_REP_1,64706,1332708,54,72571132,0.999166,0.000891
CLUSTERS_8_REP_1,64872,1332708,54,72570966,0.999168,0.000893
CLUSTERS_8_REP_1,64942,1332708,54,72570896,0.999169,0.000894
CLUSTERS_8_REP_1,65040,1332708,54,72570798,0.99917,0.000895
CLUSTERS_8_REP_1,65110,1332708,54,72570728,0.999171,0.000896
CLUSTERS_8_REP_1,65520,1332708,54,72570318,0.999177,0.000902
CLUSTERS_8_REP_1,65524,1332708,54,72570314,0.999177,0.000902
CLUSTERS_8_REP_1,65448,1332708,54,72570390,0.999176,0.000901
CLUSTERS_8_REP_1,65394,1332708,54,72570444,0.999175,0.0009
CLUSTERS_8_REP_1,65522,1332708,54,72570316,0.999177,0.000902
CLUSTERS_8_REP_1,65636,1332708,54,72570202,0.999178,0.000904
CLUSTERS_8_REP_1,65676,1332708,54,72570162,0.999178,0.000904
CLUSTERS_8_REP_1,65964,1332708,54,72569874,0.999182,0.000908
CLUSTERS_8_REP_1,65984,1332708,54,72569854,0.999182,0.000908
CLUSTERS_8_REP_1,65946,1332708,54,72569892,0.999182,0.000908
CLUSTERS_8_REP_1,65986,1332708,54,72569852,0.999182,0.000908
CLUSTERS_8_REP_1,66078,1332708,54,72569760,0.999183,0.00091
CLUSTERS_8_REP_1,66180,1332708,54,72569658,0.999185,0.000911
CLUSTERS_8_REP_1,66496,1332708,54,72569342,0.999189,0.000915
CLUSTERS_8_REP_1,66574,1332708,54,72569264,0.99919,0.000917
CLUSTERS_8_REP_1,66652,1332708,54,72569186,0.99919,0.000918
CLUSTERS_8_REP_1,66886,1332708,54,72568952,0.999193,0.000921
CLUSTERS_8_REP_1,66918,1332708,54,72568920,0.999194,0.000921
CLUSTERS_8_REP_1,67178,1332708,54,72568660,0.999197,0.000925
CLUSTERS_8_REP_1,67094,1332708,54,72568744,0.999196,0.000924
CLUSTERS_8_REP_1,67078,1332708,54,72568760,0.999196,0.000923
CLUSTERS_8_REP_1,67372,1332708,54,72568466,0.999199,0.000928
CLUSTERS_8_REP_1,67702,1332708,54,72568136,0.999203,0.000932
CLUSTERS_8_REP_1,67454,1332708,54,72568384,0.9992,0.000929
CLUSTERS_8_REP_1,67272,1332708,54,72568566,0.999198,0.000926
CLUSTERS_8_REP_1,67464,1332708,54,72568374,0.9992,0.000929
CLUSTERS_8_REP_1,67332,1332708,54,72568506,0.999199,0.000927
CLUSTERS_8_REP_1,67390,1332708,54,72568448,0.999199,0.000928
CLUSTERS_8_REP_1,67570,1332708,54,72568268,0.999201,0.00093
CLUSTERS_8_REP_1,67646,1332708,54,72568192,0.999202,0.000931
CLUSTERS_8_REP_1,68092,1332708,54,72567746,0.999208,0.000937
CLUSTERS_8_REP_1,68422,1332708,54,72567416,0.999211,0.000942
CLUSTERS_8_REP_1,68346,1332708,54,72567492,0.999211,0.000941
CLUSTERS_8_REP_1,68422,1332708,54,72567416,0.999211,0.000942
CLUSTERS_8_REP_1,68460,1332704,58,72567378,0.999154,0.000943
CLUSTERS_8_REP_1,68566,1332704,58,72567272,0.999155,0.000944
CLUSTERS_8_REP_1,68524,1332704,58,72567314,0.999154,0.000943
CLUSTERS_8_REP_1,68558,1332704,58,72567280,0.999155,0.000944
CLUSTERS_8_REP_1,68648,1332704,58,72567190,0.999156,0.000945
CLUSTERS_8_REP_1,68752,1332704,58,72567086,0.999157,0.000947
CLUSTERS_8_REP_1,68822,1332704,58,72567016,0.999158,0.000947
CLUSTERS_8_REP_1,69278,1332704,58,72566560,0.999163,0.000954
CLUSTERS_8_REP_1,69348,1332704,58,72566490,0.999164,0.000955
CLUSTERS_8_REP_1,69664,1332704,58,72566174,0.999168,0.000959
CLUSTERS_8_REP_1,69736,1332704,58,72566102,0.999169,0.00096
CLUSTERS_8_REP_1,70058,1332704,58,72565780,0.999173,0.000965
CLUSTERS_8_REP_1,70104,1332704,58,72565734,0.999173,0.000965
CLUSTERS_8_REP_1,70228,1332708,54,72565610,0.999232,0.000967
CLUSTERS_8_REP_1,70358,1332704,58,72565480,0.999176,0.000969
CLUSTERS_8_REP_1,70468,1332704,58,72565370,0.999178,0.00097
CLUSTERS_8_REP_1,70750,1332704,58,72565088,0.999181,0.000974
CLUSTERS_8_REP_1,71028,1332704,58,72564810,0.999184,0.000978
CLUSTERS_8_REP_1,71182,1332704,58,72564656,0.999186,0.00098
CLUSTERS_8_REP_1,71008,1332704,58,72564830,0.999184,0.000978
CLUSTERS_8_REP_1,71224,1332704,58,72564614,0.999186,0.000981
CLUSTERS_8_REP_1,71394,1332704,58,72564444,0.999188,0.000983
CLUSTERS_8_REP_1,71614,1332704,58,72564224,0.999191,0.000986
CLUSTERS_8_REP_1,71582,1332704,58,72564256,0.99919,0.000985
CLUSTERS_8_REP_1,72256,1332704,58,72563582,0.999198,0.000995
CLUSTERS_8_REP_1,72088,1332704,58,72563750,0.999196,0.000992
CLUSTERS_8_REP_1,72438,1332704,58,72563400,0.9992,0.000997
CLUSTERS_8_REP_1,72532,1332704,58,72563306,0.999201,0.000999
CLUSTERS_8_REP_1,72844,1332704,58,72562994,0.999204,0.001003
CLUSTERS_8_REP_1,72828,1332708,54,72563010,0.999259,0.001003
CLUSTERS_8_REP_1,72822,1332708,54,72563016,0.999259,0.001003
CLUSTERS_8_REP_1,72892,1332708,54,72562946,0.99926,0.001004
CLUSTERS_8_REP_1,73116,1332704,58,72562722,0.999207,0.001007
CLUSTERS_8_REP_1,73146,1332704,58,72562692,0.999208,0.001007
CLUSTERS_8_REP_1,73038,1332704,58,72562800,0.999207,0.001006
CLUSTERS_8_REP_1,73336,1332704,58,72562502,0.99921,0.00101
CLUSTERS_8_REP_1,73496,1332704,58,72562342,0.999211,0.001012
CLUSTERS_8_REP_1,73624,1332704,58,72562214,0.999213,0.001014
CLUSTERS_8_REP_1,74090,1332704,58,72561748,0.999218,0.00102
CLUSTERS_8_REP_1,73954,1332704,58,72561884,0.999216,0.001018
CLUSTERS_8_REP_1,73898,1332704,58,72561940,0.999216,0.001017
CLUSTERS_8_REP_1,74330,1332704,58,72561508,0.99922,0.001023
CLUSTERS_8_REP_1,74378,1332704,58,72561460,0.999221,0.001024
CLUSTERS_8_REP_1,74610,1332704,58,72561228,0.999223,0.001027
CLUSTERS_8_REP_1,74652,1332704,58,72561186,0.999224,0.001028
CLUSTERS_8_REP_1,74880,1332704,58,72560958,0.999226,0.001031
CLUSTERS_8_REP_1,75056,1332704,58,72560782,0.999228,0.001033
CLUSTERS_8_REP_1,75350,1332704,58,72560488,0.999231,0.001037
CLUSTERS_8_REP_1,75282,1332704,58,72560556,0.99923,0.001036
CLUSTERS_8_REP_1,75518,1332704,58,72560320,0.999233,0.00104
CLUSTERS_8_REP_1,75828,1332704,58,72560010,0.999236,0.001044
CLUSTERS_8_REP_1,75718,1332704,58,72560120,0.999235,0.001042
CLUSTERS_8_REP_1,75906,1332704,58,72559932,0.999236,0.001045
CLUSTERS_8_REP_1,75996,1332704,58,72559842,0.999237,0.001046
CLUSTERS_8_REP_1,76078,1332704,58,72559760,0.999238,0.001047
CLUSTERS_8_REP_1,76042,1332704,58,72559796,0.999238,0.001047
CLUSTERS_8_REP_1,76194,1332704,58,72559644,0.999239,0.001049
CLUSTERS_8_REP_1,76490,1332704,58,72559348,0.999242,0.001053
CLUSTERS_8_REP_1,76922,1332704,58,72558916,0.999247,0.001059
CLUSTERS_8_REP_1,77160,1332704,58,72558678,0.999249,0.001062
CLUSTERS_8_REP_1,77272,1332704,58,72558566,0.99925,0.001064
CLUSTERS_8_REP_1,77200,1332704,58,72558638,0.999249,0.001063
CLUSTERS_8_REP_1,77202,1332704,58,72558636,0.999249,0.001063
CLUSTERS_8_REP_1,77306,1332704,58,72558532,0.99925,0.001064
CLUSTERS_8_REP_1,77358,1332704,58,72558480,0.999251,0.001065
CLUSTERS_8_REP_1,77412,1332704,58,72558426,0.999251,0.001066
CLUSTERS_8_REP_1,77550,1332704,58,72558288,0.999253,0.001068
CLUSTERS_8_REP_1,77822,1332708,54,72558016,0.999307,0.001071
CLUSTERS_8_REP_1,78138,1332708,54,72557700,0.999309,0.001076
CLUSTERS_8_REP_1,78226,1332708,54,72557612,0.99931,0.001077
CLUSTERS_8_REP_1,78134,1332708,54,72557704,0.999309,0.001076
CLUSTERS_8_REP_1,78130,1332708,54,72557708,0.999309,0.001076
CLUSTERS_8_REP_1,78388,1332708,54,72557450,0.999312,0.001079
CLUSTERS_8_REP_1,78450,1332708,54,72557388,0.999312,0.00108
CLUSTERS_8_REP_1,78574,1332708,54,72557264,0.999313,0.001082
CLUSTERS_8_REP_1,78894,1332708,54,72556944,0.999316,0.001086
CLUSTERS_8_REP_1,79242,1332708,54,72556596,0.999319,0.001091
CLUSTERS_8_REP_1,79278,1332708,54,72556560,0.999319,0.001091
CLUSTERS_8_REP_1,79678,1332708,54,72556160,0.999323,0.001097
CLUSTERS_8_REP_1,79940,1332708,54,72555898,0.999325,0.001101
CLUSTERS_8_REP_1,80288,1332708,54,72555550,0.999328,0.001105
CLUSTERS_8_REP_1,80384,1332708,54,72555454,0.999329,0.001107
CLUSTERS_8_REP_1,80238,1332708,54,72555600,0.999327,0.001105
CLUSTERS_8_REP_1,80128,1332708,54,72555710,0.999327,0.001103
CLUSTERS_8_REP_1,79880,1332708,54,72555958,0.999324,0.0011
CLUSTERS_8_REP_1,79670,1332708,54,72556168,0.999323,0.001097
CLUSTERS_8_REP_1,79910,1332708,54,72555928,0.999325,0.0011
CLUSTERS_8_REP_1,79968,1332708,54,72555870,0.999325,0.001101
CLUSTERS_8_REP_1,79944,1332708,54,72555894,0.999325,0.001101
CLUSTERS_8_REP_1,80382,1332708,54,72555456,0.999329,0.001107
CLUSTERS_8_REP_1,80468,1332708,54,72555370,0.999329,0.001108
CLUSTERS_8_REP_1,80742,1332708,54,72555096,0.999332,0.001112
CLUSTERS_8_REP_1,80640,1332708,54,72555198,0.999331,0.00111
CLUSTERS_8_REP_1,80618,1332708,54,72555220,0.999331,0.00111
CLUSTERS_8_REP_1,80700,1332708,54,72555138,0.999331,0.001111
CLUSTERS_8_REP_1,80754,1332708,54,72555084,0.999332,0.001112
CLUSTERS_8_REP_1,80856,1332708,54,72554982,0.999333,0.001113
CLUSTERS_8_REP_1,80760,1332708,54,72555078,0.999332,0.001112
CLUSTERS_8_REP_1,80894,1332708,54,72554944,0.999333,0.001114
CLUSTERS_8_REP_1,81048,1332708,54,72554790,0.999334,0.001116
CLUSTERS_8_REP_1,81106,1332708,54,72554732,0.999335,0.001117
CLUSTERS_8_REP_1,81314,1332708,54,72554524,0.999336,0.001119
CLUSTERS_8_REP_1,81548,1332708,54,72554290,0.999338,0.001123
CLUSTERS_8_REP_1,81860,1332708,54,72553978,0.999341,0.001127
CLUSTERS_8_REP_1,82086,1332708,54,72553752,0.999343,0.00113
CLUSTERS_8_REP_1,82214,1332708,54,72553624,0.999344,0.001132
CLUSTERS_8_REP_10,0,6544066,0,83563490,1,0
CLUSTERS_8_REP_10,6,6544066,0,83563484,1,0
CLUSTERS_8_REP_10,12,6544066,0,83563478,1,0
CLUSTERS_8_REP_10,14,6544066,0,83563476,1,0
CLUSTERS_8_REP_10,16,6544066,0,83563474,1,0
CLUSTERS_8_REP_10,18,6544066,0,83563472,1,0
CLUSTERS_8_REP_10,20,6544066,0,83563470,1,0
CLUSTERS_8_REP_10,32,6544066,0,83563458,1,0
CLUSTERS_8_REP_10,36,6544066,0,83563454,1,0
CLUSTERS_8_REP_10,46,6544066,0,83563444,1,1e-06
CLUSTERS_8_REP_10,48,6544066,0,83563442,1,1e-06
CLUSTERS_8_REP_10,58,6544066,0,83563432,1,1e-06
CLUSTERS_8_REP_10,66,6544066,0,83563424,1,1e-06
CLUSTERS_8_REP_10,70,6544066,0,83563420,1,1e-06
CLUSTERS_8_REP_10,92,6544066,0,83563398,1,1e-06
CLUSTERS_8_REP_10,102,6544066,0,83563388,1,1e-06
CLUSTERS_8_REP_10,116,6544066,0,83563374,1,1e-06
CLUSTERS_8_REP_10,146,6544066,0,83563344,1,2e-06
CLUSTERS_8_REP_10,180,6544066,0,83563310,1,2e-06
CLUSTERS_8_REP_10,216,6544066,0,83563274,1,3e-06
CLUSTERS_8_REP_10,218,6544066,0,83563272,1,3e-06
CLUSTERS_8_REP_10,262,6544066,0,83563228,1,3e-06
CLUSTERS_8_REP_10,306,6544066,0,83563184,1,4e-06
CLUSTERS_8_REP_10,316,6544066,0,83563174,1,4e-06
CLUSTERS_8_REP_10,336,6544066,0,83563154,1,4e-06
CLUSTERS_8_REP_10,410,6544064,2,83563080,0.995146,5e-06
CLUSTERS_8_REP_10,446,6544064,2,83563044,0.995536,5e-06
CLUSTERS_8_REP_10,472,6544064,2,83563018,0.995781,6e-06
CLUSTERS_8_REP_10,550,6544064,2,83562940,0.996377,7e-06
CLUSTERS_8_REP_10,662,6544064,2,83562828,0.996988,8e-06
CLUSTERS_8_REP_10,750,6544064,2,83562740,0.99734,9e-06
CLUSTERS_8_REP_10,882,6544064,2,83562608,0.997738,1.1e-05
CLUSTERS_8_REP_10,992,6544064,2,83562498,0.997988,1.2e-05
CLUSTERS_8_REP_10,1146,6544066,0,83562344,1,1.4e-05
CLUSTERS_8_REP_10,1268,6544058,8,83562222,0.99373,1.5e-05
CLUSTERS_8_REP_10,1440,6544058,8,83562050,0.994475,1.7e-05
CLUSTERS_8_REP_10,1674,6544058,8,83561816,0.995244,2e-05
CLUSTERS_8_REP_10,1748,6544058,8,83561742,0.995444,2.1e-05
CLUSTERS_8_REP_10,1866,6544060,6,83561624,0.996795,2.2e-05
CLUSTERS_8_REP_10,2170,6544060,6,83561320,0.997243,2.6e-05
CLUSTERS_8_REP_10,2510,6544048,18,83560980,0.99288,3e-05
CLUSTERS_8_REP_10,2806,6544060,6,83560684,0.997866,3.4e-05
CLUSTERS_8_REP_10,3132,6544060,6,83560358,0.998088,3.7e-05
CLUSTERS_8_REP_10,3508,6544060,6,83559982,0.998293,4.2e-05
CLUSTERS_8_REP_10,3752,6544016,50,83559738,0.986849,4.5e-05
CLUSTERS_8_REP_10,3966,6544060,6,83559524,0.998489,4.7e-05
CLUSTERS_8_REP_10,4170,6544058,8,83559320,0.998085,5e-05
CLUSTERS_8_REP_10,4584,6544058,8,83558906,0.998258,5.5e-05
CLUSTERS_8_REP_10,4904,6544060,6,83558586,0.998778,5.9e-05
CLUSTERS_8_REP_10,5360,6544038,28,83558130,0.994803,6.4e-05
CLUSTERS_8_REP_10,5902,6544038,28,83557588,0.995278,7.1e-05
CLUSTERS_8_REP_10,6352,6544038,28,83557138,0.995611,7.6e-05
CLUSTERS_8_REP_10,6646,6544060,6,83556844,0.999098,8e-05
CLUSTERS_8_REP_10,7250,6544036,30,83556240,0.995879,8.7e-05
CLUSTERS_8_REP_10,7720,6544036,30,83555770,0.996129,9.2e-05
CLUSTERS_8_REP_10,8168,6544038,28,83555322,0.996584,9.8e-05
CLUSTERS_8_REP_10,8616,6544036,30,83554874,0.99653,0.000103
CLUSTERS_8_REP_10,9332,6544058,8,83554158,0.999143,0.000112
CLUSTERS_8_REP_10,9766,6544062,4,83553724,0.999591,0.000117
CLUSTERS_8_REP_10,10468,6544062,4,83553022,0.999618,0.000125
CLUSTERS_8_REP_10,10906,6544062,4,83552584,0.999633,0.000131
CLUSTERS_8_REP_10,11516,6544050,16,83551974,0.998613,0.000138
CLUSTERS_8_REP_10,11856,6544050,16,83551634,0.998652,0.000142
CLUSTERS_8_REP_10,12376,6544050,16,83551114,0.998709,0.000148
CLUSTERS_8_REP_10,12876,6544050,16,83550614,0.998759,0.000154
CLUSTERS_8_REP_10,13356,6544050,16,83550134,0.998803,0.00016
CLUSTERS_8_REP_10,13816,6544052,14,83549674,0.998988,0.000165
CLUSTERS_8_REP_10,14234,6544052,14,83549256,0.999017,0.00017
CLUSTERS_8_REP_10,14626,6544052,14,83548864,0.999044,0.000175
CLUSTERS_8_REP_10,15108,6544052,14,83548382,0.999074,0.000181
CLUSTERS_8_REP_10,15454,6544052,14,83548036,0.999095,0.000185
CLUSTERS_8_REP_10,15720,6544044,22,83547770,0.998602,0.000188
CLUSTERS_8_REP_10,16338,6544044,22,83547152,0.998655,0.000196
CLUSTERS_8_REP_10,16750,6544034,32,83546740,0.998093,0.0002
CLUSTERS_8_REP_10,17626,6544050,16,83545864,0.999093,0.000211
CLUSTERS_8_REP_10,17906,6544058,8,83545584,0.999553,0.000214
CLUSTERS_8_REP_10,18364,6544058,8,83545126,0.999565,0.00022
CLUSTERS_8_REP_10,18526,6544042,24,83544964,0.998706,0.000222
CLUSTERS_8_REP_10,19048,6544042,24,83544442,0.998742,0.000228
CLUSTERS_8_REP_10,19556,6544042,24,83543934,0.998774,0.000234
CLUSTERS_8_REP_10,19834,6544042,24,83543656,0.998791,0.000237
CLUSTERS_8_REP_10,20316,6544058,8,83543174,0.999606,0.000243
CLUSTERS_8_REP_10,20818,6544058,8,83542672,0.999616,0.000249
CLUSTERS_8_REP_10,20990,6544058,8,83542500,0.999619,0.000251
CLUSTERS_8_REP_10,21112,6544058,8,83542378,0.999621,0.000253
CLUSTERS_8_REP_10,21326,6544058,8,83542164,0.999625,0.000255
CLUSTERS_8_REP_10,21804,6544058,8,83541686,0.999633,0.000261
CLUSTERS_8_REP_10,22094,6544058,8,83541396,0.999638,0.000264
CLUSTERS_8_REP_10,22352,6544058,8,83541138,0.999642,0.000267
CLUSTERS_8_REP_10,22646,6544044,22,83540844,0.999029,0.000271
CLUSTERS_8_REP_10,22884,6544044,22,83540606,0.99904,0.000274
CLUSTERS_8_REP_10,23224,6544044,22,83540266,0.999054,0.000278
CLUSTERS_8_REP_10,23694,6544044,22,83539796,0.999072,0.000284
CLUSTERS_8_REP_10,23816,6544044,22,83539674,0.999077,0.000285
CLUSTERS_8_REP_10,24292,6544044,22,83539198,0.999095,0.000291
CLUSTERS_8_REP_10,24408,6544044,22,83539082,0.999099,0.000292
CLUSTERS_8_REP_10,24550,6544044,22,83538940,0.999105,0.000294
CLUSTERS_8_REP_10,24986,6544004,62,83538504,0.997525,0.000299
CLUSTERS_8_REP_10,25320,6544028,38,83538170,0.998501,0.000303
CLUSTERS_8_REP_10,25846,6544010,56,83537644,0.997838,0.000309
CLUSTERS_8_REP_10,25926,6544010,56,83537564,0.997845,0.00031
CLUSTERS_8_REP_10,26064,6543982,84,83537426,0.996788,0.000312
CLUSTERS_8_REP_10,26296,6543982,84,83537194,0.996816,0.000315
CLUSTERS_8_REP_10,26502,6543982,84,83536988,0.99684,0.000317
CLUSTERS_8_REP_10,26672,6543982,84,83536818,0.996861,0.000319
CLUSTERS_8_REP_10,27018,6543982,84,83536472,0.996901,0.000323
CLUSTERS_8_REP_10,27434,6544010,56,83536056,0.997963,0.000328
CLUSTERS_8_REP_10,27572,6544010,56,83535918,0.997973,0.00033
CLUSTERS_8_REP_10,27928,6544010,56,83535562,0.997999,0.000334
CLUSTERS_8_REP_10,28012,6544010,56,83535478,0.998005,0.000335
CLUSTERS_8_REP_10,28160,6544010,56,83535330,0.998015,0.000337
CLUSTERS_8_REP_10,28464,6544010,56,83535026,0.998036,0.000341
CLUSTERS_8_REP_10,28642,6544010,56,83534848,0.998049,0.000343
CLUSTERS_8_REP_10,28924,6544010,56,83534566,0.998068,0.000346
CLUSTERS_8_REP_10,29164,6544010,56,83534326,0.998084,0.000349
CLUSTERS_8_REP_10,29380,6544010,56,83534110,0.998098,0.000352
CLUSTERS_8_REP_10,29564,6544010,56,83533926,0.998109,0.000354
CLUSTERS_8_REP_10,29816,6544010,56,83533674,0.998125,0.000357
CLUSTERS_8_REP_10,30032,6544010,56,83533458,0.998139,0.000359
CLUSTERS_8_REP_10,30076,6544010,56,83533414,0.998142,0.00036
CLUSTERS_8_REP_10,30296,6544010,56,83533194,0.998155,0.000363
CLUSTERS_8_REP_10,30542,6544010,56,83532948,0.99817,0.000365
CLUSTERS_8_REP_10,30914,6544004,62,83532576,0.997998,0.00037
CLUSTERS_8_REP_10,31120,6543976,90,83532370,0.997116,0.000372
CLUSTERS_8_REP_10,31462,6543976,90,83532028,0.997148,0.000377
CLUSTERS_8_REP_10,31976,6543976,90,83531514,0.997193,0.000383
CLUSTERS_8_REP_10,32136,6543976,90,83531354,0.997207,0.000385
CLUSTERS_8_REP_10,32390,6543976,90,83531100,0.997229,0.000388
CLUSTERS_8_REP_10,32546,6543976,90,83530944,0.997242,0.000389
CLUSTERS_8_REP_10,32440,6543996,70,83531050,0.997847,0.000388
CLUSTERS_8_REP_10,32834,6543996,70,83530656,0.997873,0.000393
CLUSTERS_8_REP_10,32890,6543996,70,83530600,0.997876,0.000394
CLUSTERS_8_REP_10,33022,6543996,70,83530468,0.997885,0.000395
CLUSTERS_8_REP_10,33368,6543996,70,83530122,0.997907,0.000399
CLUSTERS_8_REP_10,33528,6543996,70,83529962,0.997917,0.000401
CLUSTERS_8_REP_10,34100,6543996,70,83529390,0.997951,0.000408
CLUSTERS_8_REP_10,34200,6543982,84,83529290,0.99755,0.000409
CLUSTERS_8_REP_10,34404,6543982,84,83529086,0.997564,0.000412
CLUSTERS_8_REP_10,34480,6543982,84,83529010,0.99757,0.000413
CLUSTERS_8_REP_10,34536,6543982,84,83528954,0.997574,0.000413
CLUSTERS_8_REP_10,34738,6543982,84,83528752,0.997588,0.000416
CLUSTERS_8_REP_10,35206,6543978,88,83528284,0.997507,0.000421
CLUSTERS_8_REP_10,35344,6543982,84,83528146,0.997629,0.000423
CLUSTERS_8_REP_10,35560,6543982,84,83527930,0.997643,0.000426
CLUSTERS_8_REP_10,35530,6543982,84,83527960,0.997641,0.000425
CLUSTERS_8_REP_10,35522,6543982,84,83527968,0.997641,0.000425
CLUSTERS_8_REP_10,35698,6543982,84,83527792,0.997652,0.000427
CLUSTERS_8_REP_10,35816,6543982,84,83527674,0.99766,0.000429
CLUSTERS_8_REP_10,36064,6543978,88,83527426,0.997566,0.000432
CLUSTERS_8_REP_10,36156,6543978,88,83527334,0.997572,0.000433
CLUSTERS_8_REP_10,36560,6543978,88,83526930,0.997599,0.000438
CLUSTERS_8_REP_10,37062,6543978,88,83526428,0.997631,0.000444
