Rep,Threshold,TP,TN,FP,FN
CLUSTERS_8_REP_5,0.149000,351092,3290420,760,382224820
CLUSTERS_8_REP_5,0.150000,366366,3290414,766,382209546
CLUSTERS_8_REP_5,0.151000,371800,3289586,1594,382204112
CLUSTERS_8_REP_5,0.152000,375174,3289496,1684,382200738
CLUSTERS_8_REP_5,0.153000,383092,3289494,1686,382192820
CLUSTERS_8_REP_5,0.154000,390090,3289460,1720,382185822
CLUSTERS_8_REP_5,0.155000,401650,3290306,874,382174262
CLUSTERS_8_REP_5,0.156000,416642,3290372,808,382159270
CLUSTERS_8_REP_5,0.157000,431904,3290350,830,382144008
CLUSTERS_8_REP_5,0.158000,438634,3290290,890,382137278
CLUSTERS_8_REP_5,0.159000,457738,3290296,884,382118174
CLUSTERS_8_REP_5,0.160000,489574,3290210,970,382086338
CLUSTERS_8_REP_5,0.161000,503774,3290210,970,382072138
CLUSTERS_8_REP_5,0.162000,512342,3289324,1856,382063570
CLUSTERS_8_REP_5,0.163000,528870,3289384,1796,382047042
CLUSTERS_8_REP_5,0.164000,545124,3290184,996,382030788
CLUSTERS_8_REP_5,0.165000,552726,3290114,1066,382023186
CLUSTERS_8_REP_5,0.166000,559428,3290124,1056,382016484
CLUSTERS_8_REP_5,0.167000,576090,3290146,1034,381999822
CLUSTERS_8_REP_5,0.168000,597542,3290188,992,381978370
CLUSTERS_8_REP_5,0.169000,603606,3289978,1202,381972306
CLUSTERS_8_REP_5,0.170000,614222,3290128,1052,381961690
CLUSTERS_8_REP_5,0.171000,624938,3290016,1164,381950974
CLUSTERS_8_REP_5,0.172000,633842,3289804,1376,381942070
CLUSTERS_8_REP_5,0.173000,640358,3289802,1378,381935554
CLUSTERS_8_REP_5,0.174000,646512,3289728,1452,381929400
CLUSTERS_8_REP_5,0.175000,655438,3289720,1460,381920474
CLUSTERS_8_REP_5,0.176000,675678,3289742,1438,381900234
CLUSTERS_8_REP_5,0.177000,683334,3289876,1304,381892578
CLUSTERS_8_REP_5,0.178000,694106,3289846,1334,381881806
CLUSTERS_8_REP_5,0.179000,716144,3289692,1488,381859768
CLUSTERS_8_REP_5,0.180000,725492,3288482,2698,381850420
CLUSTERS_8_REP_5,0.181000,753972,3289444,1736,381821940
CLUSTERS_8_REP_5,0.182000,776474,3289384,1796,381799438
CLUSTERS_8_REP_5,0.183000,787314,3289374,1806,381788598
CLUSTERS_8_REP_5,0.184000,798654,3287868,3312,381777258
CLUSTERS_8_REP_5,0.185000,819148,3287860,3320,381756764
CLUSTERS_8_REP_5,0.186000,841806,3289108,2072,381734106
CLUSTERS_8_REP_5,0.187000,846934,3289108,2072,381728978
CLUSTERS_8_REP_5,0.188000,849870,3289108,2072,381726042
CLUSTERS_8_REP_5,0.189000,869466,3287884,3296,381706446
CLUSTERS_8_REP_5,0.190000,884998,3287884,3296,381690914
CLUSTERS_8_REP_5,0.191000,905584,3287898,3282,381670328
CLUSTERS_8_REP_5,0.192000,947354,3289062,2118,381628558
CLUSTERS_8_REP_5,0.193000,954480,3289062,2118,381621432
CLUSTERS_8_REP_5,0.194000,984732,3289062,2118,381591180
CLUSTERS_8_REP_5,0.195000,1034488,3287464,3716,381541424
CLUSTERS_8_REP_5,0.196000,1061328,3286202,4978,381514584
CLUSTERS_8_REP_5,0.197000,1086954,3286154,5026,381488958
CLUSTERS_8_REP_5,0.198000,1110994,3286188,4992,381464918
CLUSTERS_8_REP_5,0.199000,1170878,3286124,5056,381405034
CLUSTERS_8_REP_5,0.200000,1167992,3286124,5056,381407920
CLUSTERS_8_REP_5,0.201000,1203378,3285562,5618,381372534
CLUSTERS_8_REP_5,0.202000,1215734,3285562,5618,381360178
CLUSTERS_8_REP_5,0.203000,1262276,3285562,5618,381313636
CLUSTERS_8_REP_5,0.204000,1301812,3285556,5624,381274100
CLUSTERS_8_REP_5,0.205000,1339012,3285556,5624,381236900
CLUSTERS_8_REP_5,0.206000,1356372,3285562,5618,381219540
CLUSTERS_8_REP_5,0.207000,1368436,3286184,4996,381207476
CLUSTERS_8_REP_5,0.208000,1405796,3286122,5058,381170116
CLUSTERS_8_REP_5,0.209000,1422566,3285184,5996,381153346
CLUSTERS_8_REP_5,0.210000,1433718,3285184,5996,381142194
CLUSTERS_8_REP_5,0.211000,1446750,3285184,5996,381129162
CLUSTERS_8_REP_5,0.212000,1506666,3284392,6788,381069246
CLUSTERS_8_REP_5,0.213000,1558636,3284422,6758,381017276
CLUSTERS_8_REP_5,0.214000,1574892,3285136,6044,381001020
CLUSTERS_8_REP_5,0.215000,1588400,3285268,5912,380987512
CLUSTERS_8_REP_5,0.216000,1612714,3284632,6548,380963198
CLUSTERS_8_REP_5,0.217000,1624138,3284578,6602,380951774
CLUSTERS_8_REP_5,0.218000,1658312,3283846,7334,380917600
CLUSTERS_8_REP_5,0.219000,1706516,3284638,6542,380869396
CLUSTERS_8_REP_5,0.220000,1742264,3284638,6542,380833648
CLUSTERS_8_REP_5,0.221000,1805722,3284638,6542,380770190
CLUSTERS_8_REP_5,0.222000,1832400,3284638,6542,380743512
CLUSTERS_8_REP_5,0.223000,1889584,3284618,6562,380686328
CLUSTERS_8_REP_5,0.224000,1913312,3285164,6016,380662600
CLUSTERS_8_REP_5,0.225000,1938264,3285090,6090,380637648
CLUSTERS_8_REP_5,0.226000,1945786,3285090,6090,380630126
CLUSTERS_8_REP_5,0.227000,1947862,3285014,6166,380628050
CLUSTERS_8_REP_5,0.228000,1970776,3285000,6180,380605136
CLUSTERS_8_REP_5,0.229000,1993882,3281692,9488,380582030
CLUSTERS_8_REP_5,0.230000,2117478,3281692,9488,380458434
CLUSTERS_8_REP_5,0.231000,2160754,3283218,7962,380415158
CLUSTERS_8_REP_5,0.232000,2168892,3283244,7936,380407020
CLUSTERS_8_REP_5,0.233000,2170310,3283244,7936,380405602
CLUSTERS_8_REP_5,0.234000,2233576,3283350,7830,380342336
CLUSTERS_8_REP_5,0.235000,2272486,3282940,8240,380303426
CLUSTERS_8_REP_5,0.236000,2275304,3283072,8108,380300608
CLUSTERS_8_REP_5,0.237000,2277048,3282940,8240,380298864
CLUSTERS_8_REP_5,0.238000,2339198,3284396,6784,380236714
CLUSTERS_8_REP_5,0.239000,2395412,3284490,6690,380180500
CLUSTERS_8_REP_5,0.240000,2419002,3284490,6690,380156910
CLUSTERS_8_REP_5,0.241000,2471440,3284330,6850,380104472
CLUSTERS_8_REP_5,0.242000,2532020,3284490,6690,380043892
CLUSTERS_8_REP_5,0.243000,2556558,3284358,6822,380019354
CLUSTERS_8_REP_5,0.244000,2598318,3284358,6822,379977594
CLUSTERS_8_REP_5,0.245000,2615524,3284490,6690,379960388
CLUSTERS_8_REP_5,0.246000,2638794,3284454,6726,379937118
CLUSTERS_8_REP_5,0.247000,2667948,3275738,15442,379907964
CLUSTERS_8_REP_5,0.248000,2712364,3275658,15522,379863548
CLUSTERS_8_REP_5,0.249000,2710566,3275460,15720,379865346
CLUSTERS_8_REP_5,0.250000,2735040,3275460,15720,379840872
CLUSTERS_8_REP_5,0.251000,2745342,3275512,15668,379830570
CLUSTERS_8_REP_5,0.252000,2759166,3275512,15668,379816746
CLUSTERS_8_REP_5,0.253000,2835080,3276456,14724,379740832
CLUSTERS_8_REP_5,0.254000,2840684,3273960,17220,379735228
CLUSTERS_8_REP_5,0.255000,2843740,3273880,17300,379732172
CLUSTERS_8_REP_5,0.256000,2860670,3273880,17300,379715242
CLUSTERS_8_REP_5,0.257000,2919214,3271872,19308,379656698
CLUSTERS_8_REP_5,0.258000,2947094,3271872,19308,379628818
CLUSTERS_8_REP_5,0.259000,2983424,3271872,19308,379592488
CLUSTERS_8_REP_5,0.260000,3051308,3271872,19308,379524604
CLUSTERS_8_REP_5,0.261000,3101034,3271872,19308,379474878
CLUSTERS_8_REP_5,0.262000,3075638,3271816,19364,379500274
CLUSTERS_8_REP_5,0.263000,3080422,3271816,19364,379495490
CLUSTERS_8_REP_5,0.264000,3126206,3271896,19284,379449706
CLUSTERS_8_REP_5,0.265000,3143418,3271816,19364,379432494
CLUSTERS_8_REP_5,0.266000,3182908,3271864,19316,379393004
CLUSTERS_8_REP_5,0.267000,3239846,3271896,19284,379336066
CLUSTERS_8_REP_5,0.268000,3412460,3271896,19284,379163452
CLUSTERS_8_REP_5,0.269000,3454402,3277124,14056,379121510
CLUSTERS_8_REP_5,0.270000,3615208,3279438,11742,378960704
CLUSTERS_8_REP_5,0.271000,3757162,3279438,11742,378818750
CLUSTERS_8_REP_5,0.272000,3790492,3279438,11742,378785420
CLUSTERS_8_REP_5,0.273000,3805952,3279468,11712,378769960
CLUSTERS_8_REP_5,0.274000,3798368,3279516,11664,378777544
CLUSTERS_8_REP_5,0.275000,3972256,3276982,14198,378603656
CLUSTERS_8_REP_5,0.276000,3978792,3279532,11648,378597120
CLUSTERS_8_REP_5,0.277000,4010992,3279532,11648,378564920
CLUSTERS_8_REP_5,0.278000,4011990,3279506,11674,378563922
CLUSTERS_8_REP_5,0.279000,4038308,3279390,11790,378537604
CLUSTERS_8_REP_5,0.281000,4114644,3279390,11790,378461268
CLUSTERS_8_REP_5,0.282000,4177258,3279360,11820,378398654
CLUSTERS_8_REP_5,0.283000,4261476,3279360,11820,378314436
CLUSTERS_8_REP_5,0.284000,4276486,3279360,11820,378299426
CLUSTERS_8_REP_5,0.285000,4300444,3279360,11820,378275468
CLUSTERS_8_REP_5,0.286000,4325354,3279390,11790,378250558
CLUSTERS_8_REP_5,0.287000,4354570,3279068,12112,378221342
CLUSTERS_8_REP_5,0.288000,4446398,3279390,11790,378129514
CLUSTERS_8_REP_5,0.289000,4481632,3279220,11960,378094280
CLUSTERS_8_REP_5,0.290000,4561358,3270848,20332,378014554
CLUSTERS_8_REP_5,0.291000,4639410,3269958,21222,377936502
CLUSTERS_8_REP_5,0.292000,4708776,3269958,21222,377867136
CLUSTERS_8_REP_5,0.293000,4819464,3269946,21234,377756448
CLUSTERS_8_REP_5,0.294000,4916106,3269946,21234,377659806
CLUSTERS_8_REP_5,0.295000,5004184,3269914,21266,377571728
CLUSTERS_8_REP_5,0.296000,5026830,3269990,21190,377549082
CLUSTERS_8_REP_5,0.297000,5020658,3269990,21190,377555254
CLUSTERS_8_REP_5,0.299000,5209564,3270342,20838,377366348
CLUSTERS_8_REP_5,0.300000,5230536,3270342,20838,377345376
CLUSTERS_8_REP_5,0.301000,5313366,3249542,41638,377262546
CLUSTERS_8_REP_5,0.302000,5327154,3249542,41638,377248758
CLUSTERS_8_REP_5,0.303000,5402132,3249542,41638,377173780
CLUSTERS_8_REP_5,0.305000,5470368,3255930,35250,377105544
CLUSTERS_8_REP_5,0.306000,5493218,3255930,35250,377082694
CLUSTERS_8_REP_5,0.307000,5503202,3255842,35338,377072710
CLUSTERS_8_REP_5,0.308000,5517824,3255842,35338,377058088
CLUSTERS_8_REP_5,0.309000,5545632,3255842,35338,377030280
CLUSTERS_8_REP_5,0.310000,5565376,3255842,35338,377010536
CLUSTERS_8_REP_5,0.311000,5708046,3247802,43378,376867866
CLUSTERS_8_REP_5,0.312000,5758636,3255222,35958,376817276
CLUSTERS_8_REP_5,0.313000,5922502,3255222,35958,376653410
CLUSTERS_8_REP_5,0.314000,5884302,3255222,35958,376691610
CLUSTERS_8_REP_5,0.316000,5975050,3254222,36958,376600862
CLUSTERS_8_REP_5,0.317000,6081142,3254432,36748,376494770
CLUSTERS_8_REP_5,0.318000,6087466,3254432,36748,376488446
CLUSTERS_8_REP_5,0.321000,6104460,3254432,36748,376471452
CLUSTERS_8_REP_5,0.322000,6236524,3254432,36748,376339388
CLUSTERS_8_REP_5,0.323000,6382200,3254432,36748,376193712
CLUSTERS_8_REP_5,0.324000,6383760,3254432,36748,376192152
CLUSTERS_8_REP_5,0.326000,6496276,3246550,44630,376079636
CLUSTERS_8_REP_5,0.328000,6489254,3254058,37122,376086658
CLUSTERS_8_REP_5,0.329000,6504938,3254058,37122,376070974
CLUSTERS_8_REP_5,0.330000,6507914,3253530,37650,376067998
CLUSTERS_8_REP_5,0.333000,6523750,3246676,44504,376052162
CLUSTERS_8_REP_5,0.334000,6529576,3245722,45458,376046336
CLUSTERS_8_REP_5,0.335000,6585778,3245796,45384,375990134
CLUSTERS_8_REP_5,0.336000,6606406,3245580,45600,375969506
CLUSTERS_8_REP_5,0.338000,6748342,3245598,45582,375827570
CLUSTERS_8_REP_5,0.341000,7110582,3245558,45622,375465330
CLUSTERS_8_REP_5,0.342000,7151904,3245532,45648,375424008
CLUSTERS_8_REP_5,0.343000,7183700,3245532,45648,375392212
CLUSTERS_8_REP_5,0.345000,7363222,3245576,45604,375212690
CLUSTERS_8_REP_5,0.346000,7427120,3245550,45630,375148792
CLUSTERS_8_REP_5,0.349000,7481424,3245480,45700,375094488
CLUSTERS_8_REP_5,0.351000,7489138,3245480,45700,375086774
CLUSTERS_8_REP_5,0.353000,7643938,3245480,45700,374931974
CLUSTERS_8_REP_5,0.354000,7853068,3245480,45700,374722844
CLUSTERS_8_REP_5,0.355000,7851694,3245506,45674,374724218
CLUSTERS_8_REP_5,0.356000,7874586,3244832,46348,374701326
CLUSTERS_8_REP_5,0.357000,7948530,3244854,46326,374627382
CLUSTERS_8_REP_5,0.358000,7958268,3244854,46326,374617644
CLUSTERS_8_REP_5,0.360000,8015060,3244854,46326,374560852
CLUSTERS_8_REP_5,0.361000,8041546,3244972,46208,374534366
CLUSTERS_8_REP_5,0.363000,8037760,3244972,46208,374538152
CLUSTERS_8_REP_5,0.367000,8025314,3244972,46208,374550598
CLUSTERS_8_REP_5,0.368000,8084672,3244916,46264,374491240
CLUSTERS_8_REP_5,0.371000,8611826,3244916,46264,373964086
CLUSTERS_8_REP_5,0.372000,8636772,3245002,46178,373939140
CLUSTERS_8_REP_5,0.373000,8704682,3255616,35564,373871230
CLUSTERS_8_REP_5,0.375000,8797720,3255756,35424,373778192
CLUSTERS_8_REP_5,0.377000,8872958,3221438,69742,373702954
CLUSTERS_8_REP_5,0.378000,9066994,3216886,74294,373508918
CLUSTERS_8_REP_5,0.380000,9101030,3216886,74294,373474882
CLUSTERS_8_REP_5,0.382000,9023164,3216886,74294,373552748
CLUSTERS_8_REP_5,0.383000,9260902,3216838,74342,373315010
CLUSTERS_8_REP_5,0.385000,9413708,3215848,75332,373162204
CLUSTERS_8_REP_5,0.390000,9457430,3212048,79132,373118482
CLUSTERS_8_REP_5,0.392000,9582214,3212048,79132,372993698
CLUSTERS_8_REP_5,0.393000,9845154,3212048,79132,372730758
CLUSTERS_8_REP_5,0.394000,10090858,3212048,79132,372485054
CLUSTERS_8_REP_5,0.396000,10073788,3219348,71832,372502124
CLUSTERS_8_REP_5,0.398000,10090596,3219348,71832,372485316
CLUSTERS_8_REP_5,0.401000,10142122,3212048,79132,372433790
CLUSTERS_8_REP_5,0.402000,10201544,3212048,79132,372374368
CLUSTERS_8_REP_5,0.403000,10408302,3212048,79132,372167610
CLUSTERS_8_REP_5,0.404000,10561462,3212048,79132,372014450
CLUSTERS_8_REP_5,0.406000,10544926,3220576,70604,372030986
CLUSTERS_8_REP_5,0.407000,10552382,3219444,71736,372023530
CLUSTERS_8_REP_5,0.409000,10578862,3218066,73114,371997050
CLUSTERS_8_REP_5,0.412000,10689312,3217850,73330,371886600
CLUSTERS_8_REP_5,0.415000,10745198,3217850,73330,371830714
CLUSTERS_8_REP_5,0.416000,11136270,3217850,73330,371439642
CLUSTERS_8_REP_5,0.417000,11519034,3210616,80564,371056878
CLUSTERS_8_REP_5,0.418000,11973540,3210616,80564,370602372
CLUSTERS_8_REP_5,0.419000,12082160,3210616,80564,370493752
CLUSTERS_8_REP_5,0.421000,12099124,3208200,82980,370476788
CLUSTERS_8_REP_5,0.423000,12451264,3208200,82980,370124648
CLUSTERS_8_REP_5,0.424000,12586098,3209552,81628,369989814
CLUSTERS_8_REP_5,0.427000,12788068,3214744,76436,369787844
CLUSTERS_8_REP_5,0.428000,13068646,3214744,76436,369507266
CLUSTERS_8_REP_5,0.432000,12983618,3243228,47952,369592294
CLUSTERS_8_REP_5,0.433000,13191638,3210444,80736,369384274
CLUSTERS_8_REP_5,0.434000,13690700,3210444,80736,368885212
CLUSTERS_8_REP_5,0.436000,13737668,3208464,82716,368838244
CLUSTERS_8_REP_5,0.437000,13992138,3208464,82716,368583774
CLUSTERS_8_REP_5,0.443000,13997586,3209608,81572,368578326
CLUSTERS_8_REP_5,0.448000,14308844,3210628,80552,368267068
CLUSTERS_8_REP_5,0.451000,14325456,3208256,82924,368250456
CLUSTERS_8_REP_5,0.454000,14677322,3208256,82924,367898590
CLUSTERS_8_REP_5,0.455000,14705352,3209538,81642,367870560
CLUSTERS_8_REP_5,0.456000,14887716,3208186,82994,367688196
CLUSTERS_8_REP_5,0.457000,15165646,3208186,82994,367410266
CLUSTERS_8_REP_5,0.459000,15173670,3208186,82994,367402242
CLUSTERS_8_REP_5,0.460000,15186018,3208186,82994,367389894
CLUSTERS_8_REP_5,0.461000,15190410,3209642,81538,367385502
CLUSTERS_8_REP_5,0.476000,15539522,3209642,81538,367036390
CLUSTERS_8_REP_5,0.478000,15918766,3209642,81538,366657146
CLUSTERS_8_REP_5,0.485000,15957646,3214634,76546,366618266
CLUSTERS_8_REP_5,0.495000,16138612,3214634,76546,366437300
CLUSTERS_8_REP_5,0.504000,16448352,3214634,76546,366127560
CLUSTERS_8_REP_5,0.536000,16790694,3146426,144754,365785218
CLUSTERS_8_REP_5,0.544000,16532192,3191466,99714,366043720
CLUSTERS_8_REP_5,0.575000,17470410,3146426,144754,365105502
CLUSTERS_8_REP_5,0.582000,17879378,3190580,100600,364696534
CLUSTERS_8_REP_5,0.607000,19363412,3144002,147178,363212500
CLUSTERS_8_REP_5,0.609000,19918164,3189044,102136,362657748
CLUSTERS_8_REP_5,0.624000,21246374,3132032,159148,361329538
CLUSTERS_8_REP_5,0.625000,22978658,3188920,102260,359597254
CLUSTERS_8_REP_5,0.641000,24568158,3132032,159148,358007754
CLUSTERS_8_REP_5,0.683000,26813064,3211568,79612,355762848
CLUSTERS_8_REP_5,0.685000,26875338,3144690,146490,355700574
CLUSTERS_8_REP_5,0.686000,26882970,3127994,163186,355692942
CLUSTERS_8_REP_5,0.693000,26936276,3110812,180368,355639636
CLUSTERS_8_REP_5,0.715000,26989932,3109636,181544,355585980
CLUSTERS_8_REP_5,0.719000,28306408,3109636,181544,354269504
CLUSTERS_8_REP_5,0.720000,30848432,3129976,161204,351727480
CLUSTERS_8_REP_5,0.724000,33359482,3107882,183298,349216430
CLUSTERS_8_REP_5,0.725000,34498152,3129976,161204,348077760
CLUSTERS_8_REP_5,0.751000,37857390,3101582,189598,344718522
CLUSTERS_8_REP_5,0.754000,40120914,3141950,149230,342454998
CLUSTERS_8_REP_5,0.826000,54971656,3138638,152542,327604256
CLUSTERS_8_REP_5,0.851000,64581658,2948892,342288,317994254
CLUSTERS_8_REP_5,0.860000,66696510,2733384,557796,315879402
CLUSTERS_8_REP_5,0.870000,67584742,3134062,157118,314991170
CLUSTERS_8_REP_5,0.923000,83950248,2574102,717078,298625664
CLUSTERS_8_REP_5,0.943000,99293690,2719742,571438,283282222
CLUSTERS_8_REP_5,0.960000,108406292,3118478,172702,274169620
CLUSTERS_8_REP_5,1.045000,163625514,1427832,1863348,218950398
CLUSTERS_8_REP_5,1.074000,136907560,2144690,1146490,245668352
CLUSTERS_8_REP_5,1.105000,271450268,3084482,206698,111125644
CLUSTERS_8_REP_6,0.000000,0,369674,0,428668
CLUSTERS_8_REP_6,0.012000,2,369674,0,428666
CLUSTERS_8_REP_6,0.014000,4,369674,0,428664
CLUSTERS_8_REP_6,0.015000,10,369674,0,428658
CLUSTERS_8_REP_6,0.016000,14,369674,0,428654
CLUSTERS_8_REP_6,0.017000,26,369674,0,428642
CLUSTERS_8_REP_6,0.018000,38,369674,0,428630
CLUSTERS_8_REP_6,0.019000,58,369674,0,428610
CLUSTERS_8_REP_6,0.020000,74,369674,0,428594
CLUSTERS_8_REP_6,0.021000,118,369674,0,428550
CLUSTERS_8_REP_6,0.022000,146,369674,0,428522
CLUSTERS_8_REP_6,0.023000,194,369674,0,428474
CLUSTERS_8_REP_6,0.024000,246,369674,0,428422
CLUSTERS_8_REP_6,0.025000,286,369674,0,428382
CLUSTERS_8_REP_6,0.026000,376,369674,0,428292
CLUSTERS_8_REP_6,0.027000,474,369674,0,428194
CLUSTERS_8_REP_6,0.028000,596,369674,0,428072
CLUSTERS_8_REP_6,0.029000,826,369674,0,427842
CLUSTERS_8_REP_6,0.030000,974,369674,0,427694
CLUSTERS_8_REP_6,0.031000,1222,369672,2,427446
CLUSTERS_8_REP_6,0.032000,1360,369672,2,427308
CLUSTERS_8_REP_6,0.033000,1754,369672,2,426914
CLUSTERS_8_REP_6,0.034000,1852,369670,4,426816
CLUSTERS_8_REP_6,0.035000,2330,369670,4,426338
CLUSTERS_8_REP_6,0.036000,2734,369670,4,425934
CLUSTERS_8_REP_6,0.037000,2986,369670,4,425682
CLUSTERS_8_REP_6,0.038000,3478,369670,4,425190
CLUSTERS_8_REP_6,0.039000,3906,369664,10,424762
CLUSTERS_8_REP_6,0.040000,4520,369660,14,424148
CLUSTERS_8_REP_6,0.041000,5690,369660,14,422978
CLUSTERS_8_REP_6,0.042000,6436,369660,14,422232
CLUSTERS_8_REP_6,0.043000,7378,369660,14,421290
CLUSTERS_8_REP_6,0.044000,7874,369660,14,420794
CLUSTERS_8_REP_6,0.045000,9074,369656,18,419594
CLUSTERS_8_REP_6,0.046000,10496,369654,20,418172
CLUSTERS_8_REP_6,0.047000,12222,369650,24,416446
CLUSTERS_8_REP_6,0.048000,10588,369640,34,418080
CLUSTERS_8_REP_6,0.049000,13674,369640,34,414994
CLUSTERS_8_REP_6,0.050000,14592,369640,34,414076
CLUSTERS_8_REP_6,0.051000,17430,369646,28,411238
CLUSTERS_8_REP_6,0.052000,16996,369646,28,411672
CLUSTERS_8_REP_6,0.053000,18700,369646,28,409968
CLUSTERS_8_REP_6,0.054000,19744,369646,28,408924
CLUSTERS_8_REP_6,0.055000,22180,369646,28,406488
CLUSTERS_8_REP_6,0.056000,23252,369646,28,405416
CLUSTERS_8_REP_6,0.057000,28406,369634,40,400262
CLUSTERS_8_REP_6,0.058000,28660,369634,40,400008
CLUSTERS_8_REP_6,0.059000,31028,369634,40,397640
CLUSTERS_8_REP_6,0.060000,32938,369634,40,395730
CLUSTERS_8_REP_6,0.061000,35710,369562,112,392958
CLUSTERS_8_REP_6,0.062000,35820,369562,112,392848
CLUSTERS_8_REP_6,0.063000,38536,369562,112,390132
CLUSTERS_8_REP_6,0.064000,44558,369562,112,384110
CLUSTERS_8_REP_6,0.065000,42954,369562,112,385714
CLUSTERS_8_REP_6,0.066000,55600,369562,112,373068
CLUSTERS_8_REP_6,0.067000,57872,369562,112,370796
CLUSTERS_8_REP_6,0.069000,59002,369552,122,369666
CLUSTERS_8_REP_6,0.070000,60448,369552,122,368220
CLUSTERS_8_REP_6,0.071000,68768,369484,190,359900
CLUSTERS_8_REP_6,0.074000,67592,369488,186,361076
CLUSTERS_8_REP_6,0.075000,67070,369402,272,361598
CLUSTERS_8_REP_6,0.076000,68288,369402,272,360380
CLUSTERS_8_REP_6,0.077000,71082,369402,272,357586
CLUSTERS_8_REP_6,0.078000,71024,369402,272,357644
CLUSTERS_8_REP_6,0.079000,70786,369402,272,357882
CLUSTERS_8_REP_6,0.080000,96288,369402,272,332380
CLUSTERS_8_REP_6,0.081000,98528,369402,272,330140
CLUSTERS_8_REP_6,0.082000,98852,369402,272,329816
CLUSTERS_8_REP_6,0.083000,102538,369402,272,326130
CLUSTERS_8_REP_6,0.084000,93484,369402,272,335184
CLUSTERS_8_REP_6,0.086000,116222,369316,358,312446
CLUSTERS_8_REP_6,0.087000,116470,369316,358,312198
CLUSTERS_8_REP_6,0.088000,158286,369316,358,270382
CLUSTERS_8_REP_6,0.089000,155774,369316,358,272894
CLUSTERS_8_REP_6,0.094000,161944,369316,358,266724
CLUSTERS_8_REP_6,0.096000,167224,369316,358,261444
CLUSTERS_8_REP_6,0.098000,196406,369316,358,232262
CLUSTERS_8_REP_6,0.099000,204294,369316,358,224374
CLUSTERS_8_REP_6,0.105000,205296,369316,358,223372
CLUSTERS_8_REP_6,0.106000,194172,369316,358,234496
CLUSTERS_8_REP_6,0.107000,162286,369316,358,266382
CLUSTERS_8_REP_6,0.111000,160934,369312,362,267734
CLUSTERS_8_REP_6,0.114000,148528,369312,362,280140
CLUSTERS_8_REP_6,0.117000,150870,368608,1066,277798
CLUSTERS_8_REP_6,0.119000,163902,368608,1066,264766
CLUSTERS_8_REP_6,0.120000,164600,368608,1066,264068
CLUSTERS_8_REP_6,0.123000,171190,368608,1066,257478
CLUSTERS_8_REP_6,0.125000,219038,367594,2080,209630
CLUSTERS_8_REP_6,0.137000,239044,367594,2080,189624
CLUSTERS_8_REP_6,0.146000,248654,367594,2080,180014
CLUSTERS_8_REP_6,0.147000,277266,366040,3634,151402
CLUSTERS_8_REP_6,0.153000,351558,366040,3634,77110
CLUSTERS_8_REP_6,0.162000,211690,362192,7482,216978
CLUSTERS_8_REP_6,0.171000,211652,365174,4500,217016
CLUSTERS_8_REP_6,0.179000,235600,355706,13968,193068
CLUSTERS_8_REP_6,0.195000,257356,354446,15228,171312
CLUSTERS_8_REP_6,0.199000,399468,342216,27458,29200
CLUSTERS_8_REP_6,0.218000,353604,329994,39680,75064
CLUSTERS_8_REP_6,0.233000,213736,299730,69944,214932
CLUSTERS_8_REP_6,0.259000,237684,146664,223010,190984
CLUSTERS_8_REP_6,0.275000,259440,126294,243380,169228
CLUSTERS_8_REP_6,0.284000,271200,101268,268406,157468
CLUSTERS_8_REP_6,0.289000,321324,62856,306818,107344
CLUSTERS_8_REP_6,0.290000,324270,60528,309146,104398
CLUSTERS_8_REP_6,0.293000,343224,47724,321950,85444
CLUSTERS_8_REP_7,0.000000,0,152068,0,633814
CLUSTERS_8_REP_7,0.012000,2,152068,0,633812
CLUSTERS_8_REP_7,0.013000,4,152068,0,633810
CLUSTERS_8_REP_7,0.014000,10,152068,0,633804
CLUSTERS_8_REP_7,0.015000,16,152068,0,633798
CLUSTERS_8_REP_7,0.017000,22,152068,0,633792
CLUSTERS_8_REP_7,0.018000,28,152068,0,633786
CLUSTERS_8_REP_7,0.019000,36,152068,0,633778
CLUSTERS_8_REP_7,0.020000,56,152068,0,633758
CLUSTERS_8_REP_7,0.021000,70,152068,0,633744
CLUSTERS_8_REP_7,0.022000,88,152066,2,633726
CLUSTERS_8_REP_7,0.023000,116,152066,2,633698
CLUSTERS_8_REP_7,0.024000,170,152066,2,633644
CLUSTERS_8_REP_7,0.025000,208,152062,6,633606
CLUSTERS_8_REP_7,0.026000,284,152062,6,633530
CLUSTERS_8_REP_7,0.027000,380,152064,4,633434
CLUSTERS_8_REP_7,0.028000,466,152064,4,633348
CLUSTERS_8_REP_7,0.029000,536,152064,4,633278
CLUSTERS_8_REP_7,0.030000,752,152060,8,633062
CLUSTERS_8_REP_7,0.031000,850,152060,8,632964
CLUSTERS_8_REP_7,0.032000,1060,152062,6,632754
CLUSTERS_8_REP_7,0.033000,1066,152060,8,632748
CLUSTERS_8_REP_7,0.034000,1360,152060,8,632454
CLUSTERS_8_REP_7,0.035000,1636,152060,8,632178
CLUSTERS_8_REP_7,0.036000,1786,152060,8,632028
CLUSTERS_8_REP_7,0.037000,2154,152060,8,631660
CLUSTERS_8_REP_7,0.038000,2454,152056,12,631360
CLUSTERS_8_REP_7,0.039000,2682,152052,16,631132
CLUSTERS_8_REP_7,0.040000,2906,152052,16,630908
CLUSTERS_8_REP_7,0.041000,3228,152052,16,630586
CLUSTERS_8_REP_7,0.042000,3380,152052,16,630434
